YEAR,MO,DY,T2M_MIN,T2M_MAX,PRECTOTCORR,RH2M
2022,3,7,14.6,22.76,6.39,89.88
2022,3,8,15.96,23.73,5.85,90.19
2022,3,9,16.3,24.38,7.3,90.62
2022,3,10,16.91,24.26,7.68,90.94
2022,3,11,16.73,23.86,12.34,90.44
2022,3,12,15.05,22.31,2.21,89
2022,3,13,13.28,20.92,0.89,89.69
2022,3,14,14.08,22.62,1.37,89.31
2022,3,15,14.52,22.73,6.18,88.94
2022,3,16,15.12,22.84,7.39,88.75
2022,3,17,16.51,24.06,7.5,90.75
2022,3,18,17.19,24.37,67.49,90.06
2022,3,19,17.57,23.08,103.35,91.25
2022,3,20,15.09,21.93,27.71,92.25
2022,3,21,13.98,22.26,3.3,90.31
2022,3,22,14.14,23.23,4.54,90.06
2022,3,23,14.42,23.73,4.63,89.19
2022,3,24,15.65,23.83,14.24,89.31
2022,3,25,17.34,24.64,61.17,85.81
2022,3,26,16.03,25.19,13.84,88.69
2022,3,27,17.01,23.98,2.78,88.38
2022,3,28,15.58,23.01,112.96,92.62
2022,3,29,14.33,23.36,34.39,88.94
2022,3,30,15.3,19.41,5.11,91.75
2022,3,31,14.05,21.03,4.35,90.69
2022,4,1,12.21,20.23,1.1,89
2022,4,2,9.93,22.68,0.55,84.06
2022,4,3,12.62,23.73,1.7,84.19
2022,4,4,12.93,24.01,1.33,80.94
2022,4,5,14.42,23.2,4.49,86.88
2022,4,6,15.54,23.65,2.65,87.75
2022,4,7,14.21,23.06,3.71,90.12
2022,4,8,16.26,22.86,6.47,91.44
2022,4,9,14.95,21.68,2.42,88.12
2022,4,10,14,21.15,1.39,88.31
2022,4,11,13.05,20.8,2.43,90.31
2022,4,12,12.37,19.38,1.72,88.88
2022,4,13,14.58,21.31,4.12,90.94
2022,4,14,13.85,22.07,3.57,90.81
2022,4,15,13.9,21.76,3.14,92.06
2022,4,16,15.88,22.83,3.38,90.38
2022,4,17,13.84,22.31,1.28,88.12
2022,4,18,12.8,23.22,1.63,87.62
2022,4,19,13.94,22.91,0.63,88.75
2022,4,20,13.16,23.13,1.16,89.06
2022,4,21,15.33,22.23,3.41,90.75
2022,4,22,13.23,20.49,1.63,90.5
2022,4,23,15.4,21.3,10.79,92.75
2022,4,24,14.94,20.55,9.92,91.88
2022,4,25,13.82,19.39,2.88,91.56
2022,4,26,13.05,21.25,0.95,88.81
2022,4,27,13.23,23.59,1.32,89.75
2022,4,28,13.12,22.23,1.33,86.81
2022,4,29,10.93,20.6,0.32,87.44
2022,4,30,11.08,23.03,2.53,86.75
2022,5,1,14.31,22.48,4.79,89.38
2022,5,2,13.64,22.19,8.39,90.12
2022,5,3,12.64,21.26,2.51,89.75
2022,5,4,12.65,20.45,3.64,90
2022,5,5,8.4,19.49,0.5,86.5
2022,5,6,12.93,21.26,6.04,91.88
2022,5,7,14.21,21.44,3.36,91.06
2022,5,8,14.18,23.05,3.76,87
2022,5,9,14.09,23.05,1.43,86.81
2022,5,10,9.66,21.36,0.06,82.5
2022,5,11,8.12,20.86,0.4,81.94
2022,5,12,10.98,20.47,0.65,86.44
2022,5,13,11.18,20.39,1.32,88.62
2022,5,14,11.67,20.6,2.39,88.12
2022,5,15,12.03,19.88,4.32,89.56
2022,5,16,10.9,19.24,3.46,89.25
2022,5,17,10.87,18,3.06,88.81
2022,5,18,10.65,17.22,0.4,86.31
2022,5,19,10.91,18.91,1.92,89.31
2022,5,20,9.13,19.07,0.97,88.75
2022,5,21,8.94,19.4,0.75,88.5
2022,5,22,7.3,20.08,0.25,78.25
2022,5,23,10.91,20.39,1.61,89
2022,5,24,11.37,20.05,0.67,88.62
2022,5,25,10.97,21.29,0.73,86.94
2022,5,26,12.3,22.05,1.08,84.62
2022,5,27,11.32,21.06,2.14,86.06
2022,5,28,11.34,18.69,3.18,89.38
2022,5,29,11.27,18.58,4.51,90.25
2022,5,30,9.58,17.81,0.76,87.12
2022,5,31,6.9,16.66,0.46,86.44
2022,6,1,7.4,19.19,0.02,75.56
2022,6,2,6.55,18.53,0.54,84.88
2022,6,3,10.47,17.33,1.01,88.81
2022,6,4,10.44,17.69,5.4,88.19
2022,6,5,11.32,18.31,1.24,89.12
2022,6,6,9.93,19.14,3.86,90.44
2022,6,7,10.69,18.69,1.25,89.25
2022,6,8,10.44,18.44,1.17,89.19
2022,6,9,10.83,17.83,3.14,90.94
2022,6,10,10.86,18.27,3.32,88.38
2022,6,11,11.06,17.73,4.52,90.44
2022,6,12,9.19,16.15,1.58,88.75
2022,6,13,8.74,17.11,23.45,90.19
2022,6,14,12.6,19.1,40.83,92
2022,6,15,11.9,20.03,7.61,90.06
2022,6,16,11.38,19.03,1.62,89.25
2022,6,17,9.19,19.44,0.8,88
2022,6,18,10.08,19.12,4.34,88.75
2022,6,19,11,18.02,3.38,90.44
2022,6,20,10.85,17.94,2.24,89.31
2022,6,21,8.67,15.84,0.97,86.88
2022,6,22,7.66,15.45,0.27,88.38
2022,6,23,8.08,14.76,2.08,90.5
2022,6,24,8.36,13.09,1.27,89.62
2022,6,25,7.47,14.77,0.5,90.5
2022,6,26,7.41,16.2,0.31,87.31
2022,6,27,8.65,15.85,2.54,90.44
2022,6,28,7.24,12.41,1.43,89.19
2022,6,29,7.21,13.59,1.52,89.38
2022,6,30,8.91,15.03,1.32,89.38
2022,7,1,8.58,14.46,0.94,88.5
2022,7,2,8.35,13.68,1.24,88.56
2022,7,3,8.64,13.84,1.09,88.44
2022,7,4,8.62,15.14,1.92,90.62
2022,7,5,9.01,16.42,1.26,90.19
2022,7,6,5.58,17.98,0.4,84.69
2022,7,7,7.7,16.88,0.38,87.19
2022,7,8,8.37,15.26,1.19,88.38
2022,7,9,9.08,13.76,1.98,88.5
2022,7,10,8.93,14.01,1.84,89.38
2022,7,11,8.57,14.51,1.43,90.06
2022,7,12,9.79,15.16,2.2,90.69
2022,7,13,8.51,17.08,0.98,89.44
2022,7,14,9.03,18.06,1.35,88.12
2022,7,15,8.58,16.87,0.61,89.69
2022,7,16,8.15,16.55,2.17,89.56
2022,7,17,9.65,15.39,4.29,88.56
2022,7,18,9.75,15.96,4.96,89
2022,7,19,10.19,14.76,3.31,88.56
2022,7,20,8.9,14.81,4.09,88.75
2022,7,21,8.67,14.9,3.93,89.5
2022,7,22,8.76,16.15,2.91,89.94
2022,7,23,8.57,16.17,2.3,90.5
2022,7,24,8.81,17.67,0.73,87.88
2022,7,25,8.55,17.95,0.5,86.81
2022,7,26,9.12,19.23,0.93,87.19
2022,7,27,9.23,18.48,0.49,86.88
2022,7,28,7.69,19,1.25,86.12
2022,7,29,10.9,17.98,4.09,89.44
2022,7,30,10.35,17.8,2.37,89.56
2022,7,31,9.1,18.15,1.01,88.12
